time,CH_PV,CH_temp,P_PV,P_temp
2015-01-01 00:00:00,0.0,-7.488,0.0,1.667
2015-01-01 01:00:00,0.0,-7.637,0.0,1.574
2015-01-01 02:00:00,0.0,-7.813,0.0,1.47
2015-01-01 03:00:00,0.0,-7.984,0.0,1.294
2015-01-01 04:00:00,0.0,-8.147,0.0,1.139
2015-01-01 05:00:00,0.0,-8.221,0.0,0.949
2015-01-01 06:00:00,0.0,-8.256,0.0,0.577
2015-01-01 07:00:00,0.524,-8.197,0.0,0.361
2015-01-01 08:00:00,3.87,-7.428,0.006,0.313
2015-01-01 09:00:00,6.419,-6.125,0.323,0.611
2015-01-01 10:00:00,7.779,-4.617,0.897,0.838
2015-01-01 11:00:00,8.313,-3.123,1.896,1.138
2015-01-01 12:00:00,8.018,-1.863,3.07,1.819
2015-01-01 13:00:00,6.882,-0.976,3.919,2.202
2015-01-01 14:00:00,4.79,-0.522,1.954,1.912
2015-01-01 15:00:00,1.563,-0.578,0.183,1.316
2015-01-01 16:00:00,0.0,-1.068,0.0,0.6
2015-01-01 17:00:00,0.0,-1.3,0.0,0.639
2015-01-01 18:00:00,0.0,-1.558,0.0,0.689
2015-01-01 19:00:00,0.0,-1.825,0.0,0.766
2015-01-01 20:00:00,0.0,-2.051,0.0,0.752
2015-01-01 21:00:00,0.0,-2.322,0.0,0.71
2015-01-01 22:00:00,0.0,-2.731,0.0,0.672
2015-01-01 23:00:00,0.0,-3.165,0.0,0.562
2015-01-02 00:00:00,0.0,-3.6,0.0,-1.576
2015-01-02 01:00:00,0.0,-3.931,0.0,-1.727
2015-01-02 02:00:00,0.0,-4.008,0.0,-2.082
2015-01-02 03:00:00,0.0,-4.006,0.0,-2.537
2015-01-02 04:00:00,0.0,-4.075,0.0,-3.161
2015-01-02 05:00:00,0.0,-4.116,0.0,-3.656
2015-01-02 06:00:00,0.0,-4.229,0.0,-3.887
2015-01-02 07:00:00,0.343,-4.213,0.0,-3.796
2015-01-02 08:00:00,3.154,-3.435,0.53,-3.016
2015-01-02 09:00:00,5.984,-2.268,1.815,-1.445
2015-01-02 10:00:00,7.389,-0.614,3.068,-0.008
2015-01-02 11:00:00,7.457,0.567,3.305,1.027
2015-01-02 12:00:00,5.611,1.031,2.892,1.581
2015-01-02 13:00:00,5.158,1.313,2.353,1.774
2015-01-02 14:00:00,3.797,1.398,1.747,1.724
2015-01-02 15:00:00,1.466,0.812,0.914,1.018
2015-01-02 16:00:00,0.007,0.011,0.046,-0.919
2015-01-02 17:00:00,0.0,-0.02,0.0,-1.723
2015-01-02 18:00:00,0.0,0.147,0.0,-1.969
2015-01-02 19:00:00,0.0,0.206,0.0,-2.241
2015-01-02 20:00:00,0.0,0.278,0.0,-2.476
2015-01-02 21:00:00,0.0,0.254,0.0,-2.348
2015-01-02 22:00:00,0.0,0.265,0.0,-2.118
2015-01-02 23:00:00,0.0,0.19,0.0,-1.996
2015-01-03 00:00:00,0.0,0.052,0.0,-1.057
2015-01-03 01:00:00,0.0,-0.086,0.0,-0.926
2015-01-03 02:00:00,0.0,0.017,0.0,-0.835
2015-01-03 03:00:00,0.0,-0.026,0.0,-0.7
2015-01-03 04:00:00,0.0,-0.053,0.0,-0.476
2015-01-03 05:00:00,0.0,0.027,0.0,-0.23
2015-01-03 06:00:00,0.0,0.227,0.0,0.014
2015-01-03 07:00:00,0.0,0.42,0.082,0.434
2015-01-03 08:00:00,0.126,0.752,0.33,1.06
2015-01-03 09:00:00,0.234,0.919,0.63,1.628
2015-01-03 10:00:00,0.377,1.037,0.931,2.201
2015-01-03 11:00:00,0.408,1.107,0.824,2.763
2015-01-03 12:00:00,0.439,1.114,0.748,3.448
2015-01-03 13:00:00,0.522,1.119,1.248,4.822
2015-01-03 14:00:00,0.197,0.988,2.464,6.605
2015-01-03 15:00:00,0.201,1.16,1.473,7.101
2015-01-03 16:00:00,0.0,0.888,0.413,6.431
2015-01-03 17:00:00,0.0,0.777,0.0,5.584
2015-01-03 18:00:00,0.0,0.755,0.0,4.856
2015-01-03 19:00:00,0.0,0.572,0.0,4.142
2015-01-03 20:00:00,0.0,0.585,0.0,3.192
2015-01-03 21:00:00,0.0,0.69,0.0,2.545
2015-01-03 22:00:00,0.0,0.687,0.0,2.494
2015-01-03 23:00:00,0.0,0.763,0.0,2.423
2015-01-04 00:00:00,0.0,0.708,0.0,3.143
2015-01-04 01:00:00,0.0,0.545,0.0,2.734
2015-01-04 02:00:00,0.0,0.428,0.0,2.297
2015-01-04 03:00:00,0.0,0.327,0.0,1.976
2015-01-04 04:00:00,0.0,0.073,0.0,1.893
2015-01-04 05:00:00,0.0,0.013,0.0,1.947
2015-01-04 06:00:00,0.0,-0.146,0.0,2.018
2015-01-04 07:00:00,0.088,-0.271,0.08,2.176
2015-01-04 08:00:00,0.583,-0.057,0.381,2.514
2015-01-04 09:00:00,0.829,-0.584,0.945,3.097
2015-01-04 10:00:00,1.247,-1.753,2.73,4.171
2015-01-04 11:00:00,1.143,-2.829,4.023,5.169
2015-01-04 12:00:00,0.518,-3.842,3.696,5.736
2015-01-04 13:00:00,0.502,-4.917,4.049,6.354
2015-01-04 14:00:00,0.497,-5.879,3.663,6.542
2015-01-04 15:00:00,0.525,-6.465,3.114,6.416
2015-01-04 16:00:00,0.0,-7.113,2.58,6.255
2015-01-04 17:00:00,0.0,-8.134,1.644,5.863
2015-01-04 18:00:00,0.0,-9.565,0.577,4.954
2015-01-04 19:00:00,0.0,-10.944,0.004,3.72
2015-01-04 20:00:00,0.0,-12.033,0.0,2.78
2015-01-04 21:00:00,0.0,-12.972,0.0,2.075
2015-01-04 22:00:00,0.0,-13.82,0.0,1.422
2015-01-04 23:00:00,0.0,-14.579,0.0,1.16
2015-01-05 00:00:00,0.0,-15.192,0.0,7.572
2015-01-05 01:00:00,0.0,-15.51,0.0,7.189
2015-01-05 02:00:00,0.0,-15.603,0.0,6.909
2015-01-05 03:00:00,0.0,-15.77,0.0,6.675
2015-01-05 04:00:00,0.0,-15.949,0.0,6.257
2015-01-05 05:00:00,0.0,-15.969,0.0,5.784
2015-01-05 06:00:00,0.0,-16.022,0.109,5.504
2015-01-05 07:00:00,0.232,-16.22,0.736,5.628
2015-01-05 08:00:00,3.168,-15.846,2.727,6.693
2015-01-05 09:00:00,6.106,-15.089,5.345,8.629
2015-01-05 10:00:00,7.989,-14.374,6.206,9.994
2015-01-05 11:00:00,7.677,-13.72,7.114,10.873
2015-01-05 12:00:00,4.014,-13.33,7.67,11.7
2015-01-05 13:00:00,4.366,-13.03,7.636,12.263
2015-01-05 14:00:00,1.285,-13.059,7.286,12.6
2015-01-05 15:00:00,0.328,-13.228,6.561,12.74
2015-01-05 16:00:00,0.0,-13.424,5.237,12.644
2015-01-05 17:00:00,0.0,-13.258,3.335,12.201
2015-01-05 18:00:00,0.0,-12.88,1.555,11.4
2015-01-05 19:00:00,0.0,-12.415,0.416,9.819
2015-01-05 20:00:00,0.0,-11.975,0.001,7.335
2015-01-05 21:00:00,0.0,-11.744,0.0,6.019
2015-01-05 22:00:00,0.0,-11.575,0.0,5.31
2015-01-05 23:00:00,0.0,-11.368,0.0,5.05
2015-01-06 00:00:00,0.0,-11.227,0.0,14.332
2015-01-06 01:00:00,0.0,-11.129,0.0,14.025
2015-01-06 02:00:00,0.0,-11.007,0.0,13.737
2015-01-06 03:00:00,0.0,-10.99,0.0,13.321
2015-01-06 04:00:00,0.0,-11.265,0.0,12.86
2015-01-06 05:00:00,0.0,-11.821,0.048,12.686
2015-01-06 06:00:00,0.0,-12.501,0.486,13.136
2015-01-06 07:00:00,0.249,-13.083,1.208,13.918
2015-01-06 08:00:00,2.594,-12.522,1.975,14.308
2015-01-06 09:00:00,5.122,-11.476,2.564,14.416
2015-01-06 10:00:00,6.934,-10.877,3.593,15.017
2015-01-06 11:00:00,8.483,-10.353,4.303,15.587
2015-01-06 12:00:00,8.303,-9.919,3.672,15.284
2015-01-06 13:00:00,6.348,-9.659,3.171,14.73
2015-01-06 14:00:00,2.514,-9.541,2.98,14.383
2015-01-06 15:00:00,0.547,-9.606,2.38,13.941
2015-01-06 16:00:00,0.0,-9.824,1.686,13.312
2015-01-06 17:00:00,0.0,-10.003,1.113,12.763
2015-01-06 18:00:00,0.0,-10.146,0.623,12.333
2015-01-06 19:00:00,0.0,-10.354,0.447,12.057
2015-01-06 20:00:00,0.0,-10.6,0.25,11.143
2015-01-06 21:00:00,0.0,-10.686,0.0,9.395
2015-01-06 22:00:00,0.0,-10.831,0.0,8.704
2015-01-06 23:00:00,0.0,-11.101,0.0,8.133
2015-01-07 00:00:00,0.0,-11.36,0.0,14.951
2015-01-07 01:00:00,0.0,-11.955,0.0,14.038
2015-01-07 02:00:00,0.0,-12.726,0.0,13.25
2015-01-07 03:00:00,0.0,-13.498,0.0,12.55
2015-01-07 04:00:00,0.0,-14.098,0.0,11.907
2015-01-07 05:00:00,0.0,-14.535,0.156,12.423
2015-01-07 06:00:00,0.0,-14.938,0.392,13.93
2015-01-07 07:00:00,0.206,-15.308,1.79,16.362
2015-01-07 08:00:00,2.078,-15.278,3.667,19.065
2015-01-07 09:00:00,4.161,-15.076,5.343,20.866
2015-01-07 10:00:00,5.308,-14.733,6.637,22.348
2015-01-07 11:00:00,6.092,-14.454,7.456,23.636
2015-01-07 12:00:00,5.719,-14.311,7.886,24.748
2015-01-07 13:00:00,5.026,-14.291,7.904,25.643
2015-01-07 14:00:00,3.657,-14.468,7.525,26.295
2015-01-07 15:00:00,1.495,-14.871,6.74,26.646
2015-01-07 16:00:00,0.038,-15.663,5.558,26.735
2015-01-07 17:00:00,0.0,-16.812,4.025,26.447
2015-01-07 18:00:00,0.0,-17.625,2.277,25.773
2015-01-07 19:00:00,0.0,-18.143,0.675,24.589
2015-01-07 20:00:00,0.0,-18.542,0.244,21.881
2015-01-07 21:00:00,0.0,-18.873,0.0,19.324
2015-01-07 22:00:00,0.0,-19.073,0.0,18.574
2015-01-07 23:00:00,0.0,-19.189,0.0,17.856
2015-01-08 00:00:00,0.0,-19.32,0.0,10.645
2015-01-08 01:00:00,0.0,-19.471,0.0,10.243
2015-01-08 02:00:00,0.0,-19.461,0.0,9.946
2015-01-08 03:00:00,0.0,-19.339,0.0,9.749
2015-01-08 04:00:00,0.0,-18.843,0.0,9.491
2015-01-08 05:00:00,0.0,-18.095,0.0,9.487
2015-01-08 06:00:00,0.0,-17.838,0.241,10.605
2015-01-08 07:00:00,0.029,-17.81,0.664,11.674
2015-01-08 08:00:00,0.527,-17.399,1.211,12.877
2015-01-08 09:00:00,1.377,-16.57,2.455,15.363
2015-01-08 10:00:00,1.716,-15.531,5.183,18.129
2015-01-08 11:00:00,1.469,-14.408,6.833,20.308
2015-01-08 12:00:00,1.354,-13.408,7.903,22.006
2015-01-08 13:00:00,1.134,-12.492,7.982,23.264
2015-01-08 14:00:00,0.668,-11.82,7.482,24.161
2015-01-08 15:00:00,0.15,-11.332,6.673,24.738
2015-01-08 16:00:00,0.0,-10.601,5.392,24.947
2015-01-08 17:00:00,0.0,-9.655,3.765,24.813
2015-01-08 18:00:00,0.0,-8.665,1.9,24.214
2015-01-08 19:00:00,0.0,-7.742,0.574,22.372
2015-01-08 20:00:00,0.0,-6.997,0.062,19.014
2015-01-08 21:00:00,0.0,-7.483,0.0,17.448
2015-01-08 22:00:00,0.0,-9.248,0.0,16.699
2015-01-08 23:00:00,0.0,-10.174,0.0,15.885
2015-01-09 00:00:00,0.0,-10.452,0.0,22.139
2015-01-09 01:00:00,0.0,-10.459,0.0,21.17
2015-01-09 02:00:00,0.0,-10.602,0.0,20.05
2015-01-09 03:00:00,0.0,-10.982,0.0,19.071
2015-01-09 04:00:00,0.0,-11.816,0.0,18.385
2015-01-09 05:00:00,0.0,-12.895,0.0,17.868
2015-01-09 06:00:00,0.0,-13.698,0.029,17.555
2015-01-09 07:00:00,0.359,-14.102,0.85,18.597
2015-01-09 08:00:00,2.651,-13.916,2.529,20.661
2015-01-09 09:00:00,5.186,-13.606,4.252,22.609
2015-01-09 10:00:00,5.912,-13.337,5.636,23.988
2015-01-09 11:00:00,4.971,-13.105,6.291,25.113
2015-01-09 12:00:00,2.862,-13.044,6.16,25.795
2015-01-09 13:00:00,1.904,-12.987,5.678,26.043
2015-01-09 14:00:00,1.166,-12.935,4.532,25.799
2015-01-09 15:00:00,0.428,-12.992,2.576,24.882
2015-01-09 16:00:00,0.002,-13.199,0.997,23.536
2015-01-09 17:00:00,0.0,-13.738,0.6,22.168
2015-01-09 18:00:00,0.0,-14.366,0.203,20.351
2015-01-09 19:00:00,0.0,-14.947,0.0,18.188
2015-01-09 20:00:00,0.0,-15.445,0.0,16.378
2015-01-09 21:00:00,0.0,-15.753,0.0,15.221
2015-01-09 22:00:00,0.0,-15.958,0.0,14.569
2015-01-09 23:00:00,0.0,-16.069,0.0,14.259
2015-01-10 00:00:00,0.0,-16.143,0.0,6.437
2015-01-10 01:00:00,0.0,-16.179,0.0,5.887
2015-01-10 02:00:00,0.0,-16.403,0.0,5.466
2015-01-10 03:00:00,0.0,-16.701,0.0,5.121
2015-01-10 04:00:00,0.0,-16.959,0.0,4.74
2015-01-10 05:00:00,0.0,-16.981,0.0,4.422
2015-01-10 06:00:00,0.0,-16.571,0.0,4.118
2015-01-10 07:00:00,0.86,-15.987,0.124,3.883
2015-01-10 08:00:00,4.534,-14.571,1.242,6.302
2015-01-10 09:00:00,6.896,-12.883,2.389,7.987
2015-01-10 10:00:00,8.372,-11.153,4.727,10.639
2015-01-10 11:00:00,9.208,-9.324,6.512,13.657
2015-01-10 12:00:00,8.977,-7.692,7.48,14.907
2015-01-10 13:00:00,8.073,-6.597,7.573,15.769
2015-01-10 14:00:00,6.19,-6.085,7.15,16.344
2015-01-10 15:00:00,2.315,-6.127,6.207,16.582
2015-01-10 16:00:00,0.008,-6.221,4.661,16.396
2015-01-10 17:00:00,0.0,-6.035,2.569,15.465
2015-01-10 18:00:00,0.0,-5.921,0.397,13.418
2015-01-10 19:00:00,0.0,-5.848,0.0,11.979
2015-01-10 20:00:00,0.0,-5.774,0.0,10.6
2015-01-10 21:00:00,0.0,-5.614,0.0,9.839
2015-01-10 22:00:00,0.0,-5.486,0.0,9.065
2015-01-10 23:00:00,0.0,-5.521,0.0,8.583
2015-01-11 00:00:00,0.0,-5.673,0.0,4.675
2015-01-11 01:00:00,0.0,-5.984,0.0,4.318
2015-01-11 02:00:00,0.0,-6.42,0.0,3.925
2015-01-11 03:00:00,0.0,-6.938,0.0,3.44
2015-01-11 04:00:00,0.0,-7.224,0.0,3.001
2015-01-11 05:00:00,0.0,-7.404,0.0,2.698
2015-01-11 06:00:00,0.0,-7.654,0.0,2.538
2015-01-11 07:00:00,0.576,-7.494,0.078,3.117
2015-01-11 08:00:00,2.932,-5.94,0.737,4.383
2015-01-11 09:00:00,4.088,-4.168,3.974,5.889
2015-01-11 10:00:00,4.298,-2.752,5.315,8.22
2015-01-11 11:00:00,3.777,-1.185,5.716,10.56
2015-01-11 12:00:00,2.466,-0.277,5.428,11.94
2015-01-11 13:00:00,1.216,0.023,4.51,12.783
2015-01-11 14:00:00,0.599,0.036,3.184,13.068
2015-01-11 15:00:00,0.305,-0.289,1.606,11.882
2015-01-11 16:00:00,0.0,-0.923,0.276,10.254
2015-01-11 17:00:00,0.0,-1.258,0.0,8.92
2015-01-11 18:00:00,0.0,-1.46,0.0,7.758
2015-01-11 19:00:00,0.0,-1.703,0.0,6.648
2015-01-11 20:00:00,0.0,-1.995,0.0,5.935
2015-01-11 21:00:00,0.0,-2.22,0.0,5.448
2015-01-11 22:00:00,0.0,-2.339,0.0,4.989
2015-01-11 23:00:00,0.0,-2.336,0.0,4.5
2015-01-12 00:00:00,0.0,-2.328,0.0,6.768
