# Renewables.ninja Solar PV (Point API) - 52.401; 13.059 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060;;;;;;;;;;;;;;;;;
# Units: time in UTC; local_time in Europe/Berlin; electricity in kW; irradiance_direct in kW/m²; irradiance_diffuse in kW/m²; temperature in ºC;;;;;;;;;;;;;
"# {""units"": {""time"": ""UTC""";" ""local_time"": ""Europe/Berlin""";" ""electricity"": ""kW""";" ""irradiance_direct"": ""kW/m\u00b2""";" ""irradiance_diffuse"": ""kW/m\u00b2""";" ""temperature"": ""\u00baC""}";" ""params"": {""local_time"": true";" ""header"": true";" ""lat"": ""52.4009309""";" ""lon"": ""13.0591397""";" ""date_from"": ""2015-01-01""";" ""date_to"": ""2015-12-31""";" ""dataset"": ""merra2""";" ""capacity"": ""10""";" ""system_loss"": ""0""";" ""tracking"": ""0""";" ""tilt"": ""35""";" ""azim"": ""180""";" ""raw"": true}}"
time;local_time;electricity;irradiance_direct;irradiance_diffuse;temperature;;;;;;;;;;;;;
6.7.2015 1:00;6.7.2015 3:00;0;0;0;20,679;;;;;;;;;;;;;
6.7.2015 2:00;6.7.2015 4:00;0;0;0;19,133;;;;;;;;;;;;;
6.7.2015 3:00;6.7.2015 5:00;0,058;0;0,015;17,894;;;;;;;;;;;;;
6.7.2015 4:00;6.7.2015 6:00;0,55;0;0,07;16,767;;;;;;;;;;;;;
6.7.2015 5:00;6.7.2015 7:00;1,53;0,044;0,123;16,611;;;;;;;;;;;;;
6.7.2015 6:00;6.7.2015 8:00;2,837;0,151;0,149;17,754;;;;;;;;;;;;;
6.7.2015 7:00;6.7.2015 9:00;4,684;0,371;0,134;19,632;;;;;;;;;;;;;
6.7.2015 8:00;6.7.2015 10:00;6,346;0,601;0,113;21,446;;;;;;;;;;;;;
6.7.2015 9:00;6.7.2015 11:00;7,436;0,764;0,105;22,887;;;;;;;;;;;;;
6.7.2015 10:00;6.7.2015 12:00;7,905;0,837;0,106;23,936;;;;;;;;;;;;;
6.7.2015 11:00;6.7.2015 13:00;7,93;0,844;0,107;24,625;;;;;;;;;;;;;
6.7.2015 12:00;6.7.2015 14:00;7,445;0,77;0,111;24,959;;;;;;;;;;;;;
6.7.2015 13:00;6.7.2015 15:00;6,605;0,653;0,112;25,007;;;;;;;;;;;;;
6.7.2015 14:00;6.7.2015 16:00;5,426;0,504;0,107;24,784;;;;;;;;;;;;;
6.7.2015 15:00;6.7.2015 17:00;3,887;0,325;0,102;24,305;;;;;;;;;;;;;
6.7.2015 16:00;6.7.2015 18:00;2,225;0,154;0,091;23,587;;;;;;;;;;;;;
6.7.2015 17:00;6.7.2015 19:00;0,756;0,019;0,074;22,624;;;;;;;;;;;;;
6.7.2015 18:00;6.7.2015 20:00;0,256;0;0,039;20,845;;;;;;;;;;;;;
6.7.2015 19:00;6.7.2015 21:00;0;0;0,002;18,433;;;;;;;;;;;;;
6.7.2015 20:00;6.7.2015 22:00;0;0;0;17,626;;;;;;;;;;;;;
6.7.2015 21:00;6.7.2015 23:00;0;0;0;17,217;;;;;;;;;;;;;
6.7.2015 22:00;7.7.2015 0:00;0;0;0;16,922;;;;;;;;;;;;;
6.7.2015 23:00;7.7.2015 1:00;0;0;0;16,662;;;;;;;;;;;;;
7.7.2015 0:00;7.7.2015 2:00;0;0;0;16,036;;;;;;;;;;;;;
7.7.2015 1:00;7.7.2015 3:00;0;0;0;15,27;;;;;;;;;;;;;
7.7.2015 2:00;7.7.2015 4:00;0;0;0;14,507;;;;;;;;;;;;;
7.7.2015 3:00;7.7.2015 5:00;0,145;0;0,026;14,692;;;;;;;;;;;;;
7.7.2015 4:00;7.7.2015 6:00;0,473;0;0,062;16,724;;;;;;;;;;;;;
7.7.2015 5:00;7.7.2015 7:00;1,72;0,111;0,077;18,926;;;;;;;;;;;;;
7.7.2015 6:00;7.7.2015 8:00;3,503;0,293;0,086;21,721;;;;;;;;;;;;;
7.7.2015 7:00;7.7.2015 9:00;5,134;0,478;0,094;23,729;;;;;;;;;;;;;
7.7.2015 8:00;7.7.2015 10:00;6,406;0,64;0,1;25,379;;;;;;;;;;;;;
7.7.2015 9:00;7.7.2015 11:00;7,255;0,76;0,105;26,826;;;;;;;;;;;;;
7.7.2015 10:00;7.7.2015 12:00;7,663;0,825;0,109;28,107;;;;;;;;;;;;;
7.7.2015 11:00;7.7.2015 13:00;7,662;0,83;0,111;29,18;;;;;;;;;;;;;
7.7.2015 12:00;7.7.2015 14:00;7,265;0,775;0,111;29,94;;;;;;;;;;;;;
7.7.2015 13:00;7.7.2015 15:00;6,338;0,632;0,122;30,325;;;;;;;;;;;;;
7.7.2015 14:00;7.7.2015 16:00;4,109;0,281;0,186;29,949;;;;;;;;;;;;;
7.7.2015 15:00;7.7.2015 17:00;2,833;0,148;0,171;29,534;;;;;;;;;;;;;
7.7.2015 16:00;7.7.2015 18:00;2,032;0,112;0,119;29,193;;;;;;;;;;;;;
7.7.2015 17:00;7.7.2015 19:00;0,746;0,006;0,088;27,666;;;;;;;;;;;;;
7.7.2015 18:00;7.7.2015 20:00;0,151;0;0,027;25,309;;;;;;;;;;;;;
7.7.2015 19:00;7.7.2015 21:00;0;0;0,001;23,785;;;;;;;;;;;;;
7.7.2015 20:00;7.7.2015 22:00;0;0;0;21,243;;;;;;;;;;;;;
7.7.2015 21:00;7.7.2015 23:00;0;0;0;18,366;;;;;;;;;;;;;
7.7.2015 22:00;8.7.2015 0:00;0;0;0;17,843;;;;;;;;;;;;;
7.7.2015 23:00;8.7.2015 1:00;0;0;0;17,425;;;;;;;;;;;;;
8.7.2015 0:00;8.7.2015 2:00;0;0;0;17,047;;;;;;;;;;;;;
8.7.2015 1:00;8.7.2015 3:00;0;0;0;16,853;;;;;;;;;;;;;
8.7.2015 2:00;8.7.2015 4:00;0;0;0;16,728;;;;;;;;;;;;;
8.7.2015 3:00;8.7.2015 5:00;0,139;0;0,025;16,741;;;;;;;;;;;;;
8.7.2015 4:00;8.7.2015 6:00;0,585;0;0,073;17,183;;;;;;;;;;;;;
8.7.2015 5:00;8.7.2015 7:00;1,482;0,042;0,121;17,477;;;;;;;;;;;;;
8.7.2015 6:00;8.7.2015 8:00;2,788;0,141;0,155;18,125;;;;;;;;;;;;;
8.7.2015 7:00;8.7.2015 9:00;4,497;0,333;0,149;19,016;;;;;;;;;;;;;
8.7.2015 8:00;8.7.2015 10:00;6,407;0,6;0,116;20,155;;;;;;;;;;;;;
8.7.2015 9:00;8.7.2015 11:00;7,363;0,733;0,115;21,073;;;;;;;;;;;;;
8.7.2015 10:00;8.7.2015 12:00;7,744;0,781;0,124;21,503;;;;;;;;;;;;;
8.7.2015 11:00;8.7.2015 13:00;7,512;0,73;0,142;21,634;;;;;;;;;;;;;
8.7.2015 12:00;8.7.2015 14:00;6,82;0,618;0,159;21,545;;;;;;;;;;;;;
8.7.2015 13:00;8.7.2015 15:00;6,296;0,565;0,143;21,617;;;;;;;;;;;;;
8.7.2015 14:00;8.7.2015 16:00;5,12;0,424;0,138;21,367;;;;;;;;;;;;;
8.7.2015 15:00;8.7.2015 17:00;3,528;0,24;0,139;20,565;;;;;;;;;;;;;
8.7.2015 16:00;8.7.2015 18:00;2,042;0,099;0,123;19,686;;;;;;;;;;;;;
8.7.2015 17:00;8.7.2015 19:00;0,834;0,01;0,089;18,919;;;;;;;;;;;;;
8.7.2015 18:00;8.7.2015 20:00;0,205;0;0,033;18,021;;;;;;;;;;;;;
8.7.2015 19:00;8.7.2015 21:00;0;0;0,001;16,941;;;;;;;;;;;;;
8.7.2015 20:00;8.7.2015 22:00;0;0;0;16,184;;;;;;;;;;;;;
8.7.2015 21:00;8.7.2015 23:00;0;0;0;15,596;;;;;;;;;;;;;
8.7.2015 22:00;9.7.2015 0:00;0;0;0;14,975;;;;;;;;;;;;;
8.7.2015 23:00;9.7.2015 1:00;0;0;0;14,217;;;;;;;;;;;;;
9.7.2015 0:00;9.7.2015 2:00;0;0;0;13,607;;;;;;;;;;;;;
9.7.2015 1:00;9.7.2015 3:00;0;0;0;13,147;;;;;;;;;;;;;
9.7.2015 2:00;9.7.2015 4:00;0;0;0;12,775;;;;;;;;;;;;;
9.7.2015 3:00;9.7.2015 5:00;0,128;0;0,023;12,517;;;;;;;;;;;;;
9.7.2015 4:00;9.7.2015 6:00;0,591;0;0,072;12,669;;;;;;;;;;;;;
9.7.2015 5:00;9.7.2015 7:00;1,666;0,075;0,103;13,069;;;;;;;;;;;;;
9.7.2015 6:00;9.7.2015 8:00;3,413;0,247;0,107;13,848;;;;;;;;;;;;;
9.7.2015 7:00;9.7.2015 9:00;5,207;0,445;0,106;14,808;;;;;;;;;;;;;
9.7.2015 8:00;9.7.2015 10:00;6,625;0,615;0,109;15,731;;;;;;;;;;;;;
9.7.2015 9:00;9.7.2015 11:00;7,37;0,701;0,124;16,42;;;;;;;;;;;;;
9.7.2015 10:00;9.7.2015 12:00;7,553;0,706;0,146;16,903;;;;;;;;;;;;;
9.7.2015 11:00;9.7.2015 13:00;7,042;0,604;0,18;17,067;;;;;;;;;;;;;
9.7.2015 12:00;9.7.2015 14:00;6,471;0,519;0,193;17,241;;;;;;;;;;;;;
9.7.2015 13:00;9.7.2015 15:00;5,837;0,454;0,181;17,532;;;;;;;;;;;;;
9.7.2015 14:00;9.7.2015 16:00;4,802;0,351;0,163;17,615;;;;;;;;;;;;;
9.7.2015 15:00;9.7.2015 17:00;3,793;0,277;0,124;17,405;;;;;;;;;;;;;
9.7.2015 16:00;9.7.2015 18:00;2,215;0,131;0,104;16,653;;;;;;;;;;;;;
9.7.2015 17:00;9.7.2015 19:00;0,819;0,013;0,083;15,653;;;;;;;;;;;;;
9.7.2015 18:00;9.7.2015 20:00;0,253;0;0,038;14,505;;;;;;;;;;;;;
9.7.2015 19:00;9.7.2015 21:00;0;0;0,001;13,48;;;;;;;;;;;;;
9.7.2015 20:00;9.7.2015 22:00;0;0;0;12,465;;;;;;;;;;;;;
9.7.2015 21:00;9.7.2015 23:00;0;0;0;11,507;;;;;;;;;;;;;
9.7.2015 22:00;10.7.2015 0:00;0;0;0;10,824;;;;;;;;;;;;;
9.7.2015 23:00;10.7.2015 1:00;0;0;0;10,31;;;;;;;;;;;;;
10.7.2015 0:00;10.7.2015 2:00;0;0;0;9,948;;;;;;;;;;;;;
10.7.2015 1:00;10.7.2015 3:00;0;0;0;9,478;;;;;;;;;;;;;
10.7.2015 2:00;10.7.2015 4:00;0;0;0;9,182;;;;;;;;;;;;;
10.7.2015 3:00;10.7.2015 5:00;0,066;0;0,015;9,546;;;;;;;;;;;;;
10.7.2015 4:00;10.7.2015 6:00;0,395;0;0,052;10,169;;;;;;;;;;;;;
10.7.2015 5:00;10.7.2015 7:00;0,877;0,005;0,095;10,992;;;;;;;;;;;;;
10.7.2015 6:00;10.7.2015 8:00;1,952;0,038;0,167;12,185;;;;;;;;;;;;;
10.7.2015 7:00;10.7.2015 9:00;4,095;0,23;0,195;13,724;;;;;;;;;;;;;
10.7.2015 8:00;10.7.2015 10:00;5,102;0,336;0,203;14,817;;;;;;;;;;;;;
10.7.2015 9:00;10.7.2015 11:00;7,043;0,631;0,149;16,202;;;;;;;;;;;;;
10.7.2015 10:00;10.7.2015 12:00;8,04;0,803;0,119;17,452;;;;;;;;;;;;;
10.7.2015 11:00;10.7.2015 13:00;8,117;0,824;0,114;18,355;;;;;;;;;;;;;
10.7.2015 12:00;10.7.2015 14:00;7,899;0,808;0,104;19,071;;;;;;;;;;;;;
10.7.2015 13:00;10.7.2015 15:00;7,08;0,702;0,099;19,481;;;;;;;;;;;;;
10.7.2015 14:00;10.7.2015 16:00;5,833;0,548;0,094;19,507;;;;;;;;;;;;;
10.7.2015 15:00;10.7.2015 17:00;4,211;0,364;0,087;19,138;;;;;;;;;;;;;
10.7.2015 16:00;10.7.2015 18:00;2,388;0,178;0,078;18,372;;;;;;;;;;;;;
10.7.2015 17:00;10.7.2015 19:00;0,729;0,023;0,065;17,336;;;;;;;;;;;;;
10.7.2015 18:00;10.7.2015 20:00;0,242;0;0,037;15,779;;;;;;;;;;;;;
10.7.2015 19:00;10.7.2015 21:00;0;0;0,001;13,137;;;;;;;;;;;;;
10.7.2015 20:00;10.7.2015 22:00;0;0;0;11,997;;;;;;;;;;;;;
10.7.2015 21:00;10.7.2015 23:00;0;0;0;11,133;;;;;;;;;;;;;
10.7.2015 22:00;11.7.2015 0:00;0;0;0;10,442;;;;;;;;;;;;;
10.7.2015 23:00;11.7.2015 1:00;0;0;0;9,887;;;;;;;;;;;;;
11.7.2015 0:00;11.7.2015 2:00;0;0;0;9,395;;;;;;;;;;;;;
11.7.2015 1:00;11.7.2015 3:00;0;0;0;8,919;;;;;;;;;;;;;
11.7.2015 2:00;11.7.2015 4:00;0;0;0;8,478;;;;;;;;;;;;;
11.7.2015 3:00;11.7.2015 5:00;0,142;0;0,025;8,917;;;;;;;;;;;;;
11.7.2015 4:00;11.7.2015 6:00;0,522;0;0,065;10,806;;;;;;;;;;;;;
11.7.2015 5:00;11.7.2015 7:00;1,788;0,109;0,081;13,434;;;;;;;;;;;;;
11.7.2015 6:00;11.7.2015 8:00;3,662;0,292;0,091;15,692;;;;;;;;;;;;;
11.7.2015 7:00;11.7.2015 9:00;5,279;0,461;0,107;17,484;;;;;;;;;;;;;
11.7.2015 8:00;11.7.2015 10:00;6,036;0,513;0,152;18,924;;;;;;;;;;;;;
11.7.2015 9:00;11.7.2015 11:00;5,917;0,427;0,227;19,947;;;;;;;;;;;;;
11.7.2015 10:00;11.7.2015 12:00;5,055;0,249;0,303;20,462;;;;;;;;;;;;;
11.7.2015 11:00;11.7.2015 13:00;3,618;0,085;0,303;20,506;;;;;;;;;;;;;
11.7.2015 12:00;11.7.2015 14:00;2,408;0,027;0,233;20,245;;;;;;;;;;;;;
11.7.2015 13:00;11.7.2015 15:00;2,084;0,021;0,206;20,104;;;;;;;;;;;;;
11.7.2015 14:00;11.7.2015 16:00;2,319;0,036;0,215;20,266;;;;;;;;;;;;;
11.7.2015 15:00;11.7.2015 17:00;2,476;0,069;0,199;20,596;;;;;;;;;;;;;
11.7.2015 16:00;11.7.2015 18:00;1,88;0,063;0,143;20,638;;;;;;;;;;;;;
11.7.2015 17:00;11.7.2015 19:00;0,841;0,012;0,089;20,085;;;;;;;;;;;;;
11.7.2015 18:00;11.7.2015 20:00;0,251;0;0,038;17,848;;;;;;;;;;;;;
11.7.2015 19:00;11.7.2015 21:00;0;0;0,001;15,744;;;;;;;;;;;;;
11.7.2015 20:00;11.7.2015 22:00;0;0;0;14,735;;;;;;;;;;;;;
11.7.2015 21:00;11.7.2015 23:00;0;0;0;14,034;;;;;;;;;;;;;
11.7.2015 22:00;12.7.2015 0:00;0;0;0;13,483;;;;;;;;;;;;;
11.7.2015 23:00;12.7.2015 1:00;0;0;0;13,193;;;;;;;;;;;;;
12.7.2015 0:00;12.7.2015 2:00;0;0;0;12,975;;;;;;;;;;;;;
12.7.2015 1:00;12.7.2015 3:00;0;0;0;12,792;;;;;;;;;;;;;
12.7.2015 2:00;12.7.2015 4:00;0;0;0;12,666;;;;;;;;;;;;;
12.7.2015 3:00;12.7.2015 5:00;0,114;0;0,022;12,841;;;;;;;;;;;;;
12.7.2015 4:00;12.7.2015 6:00;0,66;0;0,08;14,871;;;;;;;;;;;;;
12.7.2015 5:00;12.7.2015 7:00;1,657;0,049;0,131;16,42;;;;;;;;;;;;;
12.7.2015 6:00;12.7.2015 8:00;2,983;0,146;0,173;19,615;;;;;;;;;;;;;
12.7.2015 7:00;12.7.2015 9:00;3,53;0,141;0,24;21,551;;;;;;;;;;;;;
12.7.2015 8:00;12.7.2015 10:00;3,027;0,059;0,269;22,152;;;;;;;;;;;;;
12.7.2015 9:00;12.7.2015 11:00;2,609;0,03;0,253;22,1;;;;;;;;;;;;;
12.7.2015 10:00;12.7.2015 12:00;2,701;0,029;0,263;21,761;;;;;;;;;;;;;
12.7.2015 11:00;12.7.2015 13:00;2,713;0,031;0,262;21,062;;;;;;;;;;;;;
12.7.2015 12:00;12.7.2015 14:00;4,24;0,128;0,332;21,175;;;;;;;;;;;;;
12.7.2015 13:00;12.7.2015 15:00;3,868;0,117;0,3;21,181;;;;;;;;;;;;;
12.7.2015 14:00;12.7.2015 16:00;2,844;0,058;0,248;20,75;;;;;;;;;;;;;
12.7.2015 15:00;12.7.2015 17:00;2,007;0,027;0,192;19,937;;;;;;;;;;;;;
12.7.2015 16:00;12.7.2015 18:00;0,917;0,004;0,103;18,723;;;;;;;;;;;;;
12.7.2015 17:00;12.7.2015 19:00;0,203;0;0,033;17,24;;;;;;;;;;;;;
12.7.2015 18:00;12.7.2015 20:00;0,005;0;0,006;16,025;;;;;;;;;;;;;
12.7.2015 19:00;12.7.2015 21:00;0;0;0;15,344;;;;;;;;;;;;;
12.7.2015 20:00;12.7.2015 22:00;0;0;0;15,072;;;;;;;;;;;;;
12.7.2015 21:00;12.7.2015 23:00;0;0;0;14,959;;;;;;;;;;;;;
12.7.2015 22:00;13.7.2015 0:00;0;0;0;14,707;;;;;;;;;;;;;
12.7.2015 23:00;13.7.2015 1:00;0;0;0;14,281;;;;;;;;;;;;;
13.7.2015 0:00;13.7.2015 2:00;0;0;0;13,885;;;;;;;;;;;;;
13.7.2015 1:00;13.7.2015 3:00;0;0;0;13,546;;;;;;;;;;;;;
13.7.2015 2:00;13.7.2015 4:00;0;0;0;13,336;;;;;;;;;;;;;
13.7.2015 3:00;13.7.2015 5:00;0,081;0;0,018;13,233;;;;;;;;;;;;;
13.7.2015 4:00;13.7.2015 6:00;0,625;0;0,076;13,68;;;;;;;;;;;;;
13.7.2015 5:00;13.7.2015 7:00;1,596;0,036;0,136;14,584;;;;;;;;;;;;;
13.7.2015 6:00;13.7.2015 8:00;2,688;0,098;0,185;15,793;;;;;;;;;;;;;
13.7.2015 7:00;13.7.2015 9:00;4,269;0,248;0,205;17,338;;;;;;;;;;;;;
13.7.2015 8:00;13.7.2015 10:00;5,407;0,365;0,223;19,002;;;;;;;;;;;;;
13.7.2015 9:00;13.7.2015 11:00;5,53;0,324;0,283;20,104;;;;;;;;;;;;;
13.7.2015 10:00;13.7.2015 12:00;4,108;0,115;0,327;20,225;;;;;;;;;;;;;
13.7.2015 11:00;13.7.2015 13:00;3,412;0,058;0,308;20,041;;;;;;;;;;;;;
13.7.2015 12:00;13.7.2015 14:00;2,224;0,018;0,222;19,517;;;;;;;;;;;;;
13.7.2015 13:00;13.7.2015 15:00;2,052;0,015;0,207;19,244;;;;;;;;;;;;;
13.7.2015 14:00;13.7.2015 16:00;1,762;0,013;0,18;18,97;;;;;;;;;;;;;
13.7.2015 15:00;13.7.2015 17:00;1,383;0,009;0,145;18,537;;;;;;;;;;;;;
13.7.2015 16:00;13.7.2015 18:00;0,672;0,002;0,08;17,664;;;;;;;;;;;;;
13.7.2015 17:00;13.7.2015 19:00;0,308;0;0,044;16,772;;;;;;;;;;;;;
13.7.2015 18:00;13.7.2015 20:00;0,055;0;0,014;15,903;;;;;;;;;;;;;
13.7.2015 19:00;13.7.2015 21:00;0;0;0;15,167;;;;;;;;;;;;;
13.7.2015 20:00;13.7.2015 22:00;0;0;0;14,791;;;;;;;;;;;;;
13.7.2015 21:00;13.7.2015 23:00;0;0;0;14,567;;;;;;;;;;;;;
13.7.2015 22:00;14.7.2015 0:00;0;0;0;14,316;;;;;;;;;;;;;
13.7.2015 23:00;14.7.2015 1:00;0;0;0;14,135;;;;;;;;;;;;;
14.7.2015 0:00;14.7.2015 2:00;0;0;0;13,985;;;;;;;;;;;;;
14.7.2015 1:00;14.7.2015 3:00;0;0;0;13,763;;;;;;;;;;;;;
14.7.2015 2:00;14.7.2015 4:00;0;0;0;13,586;;;;;;;;;;;;;
14.7.2015 3:00;14.7.2015 5:00;0,069;0;0,016;13,633;;;;;;;;;;;;;
14.7.2015 4:00;14.7.2015 6:00;0,657;0;0,08;14,646;;;;;;;;;;;;;
14.7.2015 5:00;14.7.2015 7:00;1,267;0,012;0,128;15,335;;;;;;;;;;;;;
14.7.2015 6:00;14.7.2015 8:00;1,301;0,009;0,136;15,853;;;;;;;;;;;;;
14.7.2015 7:00;14.7.2015 9:00;1,477;0,009;0,153;16,352;;;;;;;;;;;;;
14.7.2015 8:00;14.7.2015 10:00;2,117;0,018;0,209;17,115;;;;;;;;;;;;;
14.7.2015 9:00;14.7.2015 11:00;2,984;0,041;0,275;18,098;;;;;;;;;;;;;
14.7.2015 10:00;14.7.2015 12:00;3,862;0,086;0,327;19,208;;;;;;;;;;;;;
14.7.2015 11:00;14.7.2015 13:00;3,774;0,081;0,323;19,97;;;;;;;;;;;;;
14.7.2015 12:00;14.7.2015 14:00;3,55;0,074;0,307;20,503;;;;;;;;;;;;;
14.7.2015 13:00;14.7.2015 15:00;3,712;0,103;0,297;21,092;;;;;;;;;;;;;
14.7.2015 14:00;14.7.2015 16:00;3,463;0,111;0,262;21,487;;;;;;;;;;;;;
14.7.2015 15:00;14.7.2015 17:00;2,318;0,046;0,205;21,195;;;;;;;;;;;;;
14.7.2015 16:00;14.7.2015 18:00;1,21;0,011;0,127;20,379;;;;;;;;;;;;;
14.7.2015 17:00;14.7.2015 19:00;0,713;0,002;0,085;19,515;;;;;;;;;;;;;
14.7.2015 18:00;14.7.2015 20:00;0,151;0;0,027;18,206;;;;;;;;;;;;;
14.7.2015 19:00;14.7.2015 21:00;0;0;0;16,744;;;;;;;;;;;;;
14.7.2015 20:00;14.7.2015 22:00;0;0;0;15,972;;;;;;;;;;;;;
14.7.2015 21:00;14.7.2015 23:00;0;0;0;15,26;;;;;;;;;;;;;
14.7.2015 22:00;15.7.2015 0:00;0;0;0;14,736;;;;;;;;;;;;;
14.7.2015 23:00;15.7.2015 1:00;0;0;0;14,15;;;;;;;;;;;;;
15.7.2015 0:00;15.7.2015 2:00;0;0;0;13,571;;;;;;;;;;;;;
15.7.2015 1:00;15.7.2015 3:00;0;0;0;13,402;;;;;;;;;;;;;
15.7.2015 2:00;15.7.2015 4:00;0;0;0;13,434;;;;;;;;;;;;;
15.7.2015 3:00;15.7.2015 5:00;0,064;0;0,015;13,33;;;;;;;;;;;;;
15.7.2015 4:00;15.7.2015 6:00;0,488;0;0,062;13,571;;;;;;;;;;;;;
15.7.2015 5:00;15.7.2015 7:00;1,466;0,044;0,115;14,455;;;;;;;;;;;;;
15.7.2015 6:00;15.7.2015 8:00;3,128;0,208;0,12;15,98;;;;;;;;;;;;;
15.7.2015 7:00;15.7.2015 9:00;5,078;0,442;0,104;17,782;;;;;;;;;;;;;
15.7.2015 8:00;15.7.2015 10:00;6,479;0,617;0,105;19,318;;;;;;;;;;;;;
15.7.2015 9:00;15.7.2015 11:00;6,991;0,667;0,127;20,378;;;;;;;;;;;;;
15.7.2015 10:00;15.7.2015 12:00;7,712;0,78;0,118;21,309;;;;;;;;;;;;;
15.7.2015 11:00;15.7.2015 13:00;7,987;0,837;0,107;22,137;;;;;;;;;;;;;
15.7.2015 12:00;15.7.2015 14:00;7,594;0,784;0,105;22,68;;;;;;;;;;;;;
15.7.2015 13:00;15.7.2015 15:00;6,658;0,654;0,108;22,849;;;;;;;;;;;;;
15.7.2015 14:00;15.7.2015 16:00;5,541;0,519;0,099;22,798;;;;;;;;;;;;;
15.7.2015 15:00;15.7.2015 17:00;3,989;0,343;0,091;22,528;;;;;;;;;;;;;
15.7.2015 16:00;15.7.2015 18:00;2,194;0,152;0,088;21,971;;;;;;;;;;;;;
15.7.2015 17:00;15.7.2015 19:00;0,738;0,012;0,078;21,053;;;;;;;;;;;;;
15.7.2015 18:00;15.7.2015 20:00;0,202;0;0,033;19,104;;;;;;;;;;;;;
15.7.2015 19:00;15.7.2015 21:00;0;0;0,001;17,788;;;;;;;;;;;;;
15.7.2015 20:00;15.7.2015 22:00;0;0;0;18,009;;;;;;;;;;;;;
15.7.2015 21:00;15.7.2015 23:00;0;0;0;17,743;;;;;;;;;;;;;
15.7.2015 22:00;16.7.2015 0:00;0;0;0;16,624;;;;;;;;;;;;;
15.7.2015 23:00;16.7.2015 1:00;0;0;0;15,556;;;;;;;;;;;;;
16.7.2015 0:00;16.7.2015 2:00;0;0;0;14,793;;;;;;;;;;;;;
16.7.2015 1:00;16.7.2015 3:00;0;0;0;14,466;;;;;;;;;;;;;
16.7.2015 2:00;16.7.2015 4:00;0;0;0;14,443;;;;;;;;;;;;;
16.7.2015 3:00;16.7.2015 5:00;0,036;0;0,011;14,671;;;;;;;;;;;;;
16.7.2015 4:00;16.7.2015 6:00;0,385;0;0,052;15,477;;;;;;;;;;;;;
16.7.2015 5:00;16.7.2015 7:00;1,193;0,016;0,118;16,429;;;;;;;;;;;;;
16.7.2015 6:00;16.7.2015 8:00;2,726;0,132;0,159;18,881;;;;;;;;;;;;;
16.7.2015 7:00;16.7.2015 9:00;4,615;0,361;0,141;21,048;;;;;;;;;;;;;
16.7.2015 8:00;16.7.2015 10:00;6,055;0,547;0,134;22,464;;;;;;;;;;;;;
16.7.2015 9:00;16.7.2015 11:00;6,933;0,664;0,138;23,494;;;;;;;;;;;;;
16.7.2015 10:00;16.7.2015 12:00;7,346;0,72;0,144;24,307;;;;;;;;;;;;;
16.7.2015 11:00;16.7.2015 13:00;7,34;0,718;0,149;24,891;;;;;;;;;;;;;
16.7.2015 12:00;16.7.2015 14:00;6,67;0,606;0,168;25,176;;;;;;;;;;;;;
16.7.2015 13:00;16.7.2015 15:00;5,4;0,407;0,202;25,17;;;;;;;;;;;;;
16.7.2015 14:00;16.7.2015 16:00;3,522;0,162;0,225;24,696;;;;;;;;;;;;;
16.7.2015 15:00;16.7.2015 17:00;2,573;0,094;0,189;24,304;;;;;;;;;;;;;
16.7.2015 16:00;16.7.2015 18:00;1,663;0,049;0,138;23,862;;;;;;;;;;;;;
16.7.2015 17:00;16.7.2015 19:00;0,778;0,01;0,085;23,082;;;;;;;;;;;;;
16.7.2015 18:00;16.7.2015 20:00;0,206;0;0,033;20,63;;;;;;;;;;;;;
16.7.2015 19:00;16.7.2015 21:00;0;0;0;18,271;;;;;;;;;;;;;
16.7.2015 20:00;16.7.2015 22:00;0;0;0;17,296;;;;;;;;;;;;;
16.7.2015 21:00;16.7.2015 23:00;0;0;0;16,422;;;;;;;;;;;;;
16.7.2015 22:00;17.7.2015 0:00;0;0;0;15,592;;;;;;;;;;;;;
16.7.2015 23:00;17.7.2015 1:00;0;0;0;14,825;;;;;;;;;;;;;
17.7.2015 0:00;17.7.2015 2:00;0;0;0;14,297;;;;;;;;;;;;;
17.7.2015 1:00;17.7.2015 3:00;0;0;0;13,88;;;;;;;;;;;;;
17.7.2015 2:00;17.7.2015 4:00;0;0;0;13,523;;;;;;;;;;;;;
17.7.2015 3:00;17.7.2015 5:00;0,082;0;0,018;13,814;;;;;;;;;;;;;
17.7.2015 4:00;17.7.2015 6:00;0,564;0;0,071;15,737;;;;;;;;;;;;;
17.7.2015 5:00;17.7.2015 7:00;1,243;0,021;0,119;17,056;;;;;;;;;;;;;
17.7.2015 6:00;17.7.2015 8:00;2,118;0,055;0,174;19,14;;;;;;;;;;;;;
17.7.2015 7:00;17.7.2015 9:00;2,654;0,071;0,216;21,52;;;;;;;;;;;;;
17.7.2015 8:00;17.7.2015 10:00;3,492;0,127;0,255;23,539;;;;;;;;;;;;;
17.7.2015 9:00;17.7.2015 11:00;5,498;0,388;0,236;26,065;;;;;;;;;;;;;
17.7.2015 10:00;17.7.2015 12:00;5,957;0,464;0,226;27,741;;;;;;;;;;;;;
17.7.2015 11:00;17.7.2015 13:00;6,503;0,576;0,195;29,041;;;;;;;;;;;;;
